Name,DOB,SSN,Zip,Workclass,Education,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Hours per week,Country,Target,Age,Capital Gain,Capital Loss
Ambros Sparrow,8/30/2010,616-20-6415,85896,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,<=50K,13,0,0
Pincas Trime,10/9/1957,808-27-5940,47372,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,66,0,0
Adriano Joder,8/10/1997,419-58-4713,12243,,Some-college,10,Never-married,,Unmarried,Black,Female,40,United-States,<=50K,26,0,0
Morty Deniso,9/1/1956,758-78-3441,31712,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,3,United-States,<=50K,67,0,0
Alys Olivia,11/29/1978,893-27-5747,63339,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,<=50K,45,0,0
Tristam Very,8/31/1983,748-10-0437,19276,Federal-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,40,0,0
Byran Southerill,8/20/2007,231-64-1210,80340,Private,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,37,United-States,<=50K,16,0,0
Pete Facher,7/12/1956,773-69-4519,20785,Local-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40,United-States,>50K,67,0,0
Gage Angelo,5/3/1976,306-07-3055,57919,Private,10th,6,Separated,Craft-repair,Unmarried,White,Female,40,United-States,<=50K,47,0,0
Zorana Pearde,10/20/1974,237-47-6712,97763,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,45,United-States,>50K,49,0,0
Carny Gimenez,9/7/2000,493-25-6358,72468,Private,Bachelors,13,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K,23,0,0
Dorrie Ovill,8/4/1986,812-28-8195,2064,Private,Assoc-acdm,12,Never-married,Protective-serv,Not-in-family,White,Male,40,United-States,<=50K,37,0,0
Ashien Tivers,6/4/2006,579-18-0898,94124,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,15,United-States,<=50K,17,0,0
Annalise Vern,1/24/1960,515-31-1631,82606,Private,Doctorate,16,Widowed,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,63,0,0
Elspeth Burrows,10/27/1957,270-63-2166,35214,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,<=50K,66,0,0
Issi Jankin,8/5/1984,383-56-1942,14750,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K,39,0,0
Kristoforo Rebanks,2/23/1978,215-37-4792,54713,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,45,0,0
Araldo Osmar,9/4/1958,833-51-5771,66373,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,65,0,0
Gordon Lovelady,9/25/1963,337-59-1031,44287,Federal-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,60,15024,0
Mickey Stihl,7/15/1974,214-69-9527,49308,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,49,0,0
Flossi Retallack,6/25/2000,173-28-2685,88427,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,40,United-States,<=50K,23,0,0
Cyndie Geater,10/28/1989,509-13-6044,51383,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,34,0,0
Korrie Meryett,10/24/2009,351-71-1045,85676,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K,14,0,0
Teddie Semechik,11/13/1961,599-75-9959,79595,Private,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,62,0,0
Orran Marshfield,9/25/1971,599-86-7931,13065,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,>50K,52,0,0
Ramona I'anson,6/15/1991,748-06-4044,70958,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,32,0,1977
Dniren Patzelt,7/27/2004,850-02-2433,24022,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,19,0,0
Lester Dundon,3/14/1993,708-52-4906,19767,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,30,0,0
Rachele Webling,12/13/1973,823-96-3615,48275,,10th,6,Never-married,,Own-child,Black,Female,40,United-States,<=50K,50,0,0
Munmro Wigin,8/4/1955,409-85-7809,45305,Private,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,50,United-States,<=50K,68,0,0
Pierre Ilyunin,12/14/1982,587-73-1334,73503,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,41,0,0
Pippy Willarton,8/29/2003,694-31-3635,60023,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,40,United-States,<=50K,20,0,0
Teodoor Driutti,9/13/1995,819-91-8348,41098,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40,United-States,<=50K,28,0,0
Lorry Dyment,9/29/1981,367-05-5289,77833,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,<=50K,42,0,0
Arabele Bartleet,5/17/2008,750-12-2037,78320,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,<=50K,15,0,0
Cookie Mathouse,8/8/2004,289-03-6723,19456,Private,HS-grad,9,Married-spouse-absent,Sales,Unmarried,White,Male,40,United-States,<=50K,19,0,0
Ryan Webben,2/1/1972,418-98-6889,81828,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,40,India,>50K,51,0,0
Vidovic MacCoveney,12/18/1996,417-90-2255,40629,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,16,United-States,<=50K,27,0,0
Dorian Hanham,12/13/1958,260-55-5251,86002,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,48,United-States,<=50K,65,0,0
Albie MacKartan,10/1/1995,147-91-6352,41098,Private,10th,6,Never-married,Other-service,Own-child,White,Female,25,United-States,<=50K,28,0,0
Augustin Calfe,2/28/1991,156-67-9062,6071,,Some-college,10,Never-married,,Own-child,White,Male,50,United-States,<=50K,32,0,0
Vernen Iacomi,1/21/1987,643-79-0034,90516,Federal-gov,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,43,United-States,<=50K,36,0,0
Ivor Dudden,6/14/1977,791-91-4390,69069,Private,Some-college,10,Never-married,Other-service,Own-child,Black,Female,40,United-States,<=50K,46,0,0
Jamil Sarsons,10/12/1956,431-57-1022,69142,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,67,0,0
Dimitry Dand,4/13/1955,460-99-0929,60200,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,50,United-States,>50K,68,0,0
Neville Pirt,7/20/1984,316-12-5046,44716,,HS-grad,9,Never-married,,Own-child,Black,Female,25,United-States,<=50K,39,0,0
Lucie Hanselman,5/30/2009,335-54-2722,57967,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15,United-States,<=50K,14,0,0
Henderson Senecaut,8/10/1972,230-51-9732,42963,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,51,0,0
Maria Tamsett,7/22/2003,342-97-7880,39967,Private,HS-grad,9,Separated,Transport-moving,Other-relative,Black,Male,40,United-States,<=50K,20,0,0
Elianore Cheves,5/21/1964,291-11-6802,64123,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,45,United-States,<=50K,59,0,0
Diandra Osman,9/24/1953,843-78-2819,38742,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,70,0,0
Tasha Lis,2/17/1989,626-06-3261,4695,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K,34,0,0
Windham Gravestone,9/25/1982,876-97-7580,55895,Never-worked,HS-grad,9,Married-civ-spouse,,Wife,Black,Female,40,United-States,<=50K,41,0,0
Neila Lerhinan,3/1/1990,379-16-6535,66889,Private,Bachelors,13,Widowed,Prof-specialty,Unmarried,White,Female,55,United-States,>50K,33,0,0
Jim Pickle,8/17/1953,470-42-0305,87939,Private,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,>50K,70,0,0
Rancell Daniaud,9/15/1985,273-83-0007,10705,Private,11th,7,Married-spouse-absent,Sales,Own-child,Asian-Pac-Islander,Female,40,India,<=50K,38,0,0
Elna Jikylls,8/6/1985,259-08-1481,90736,Self-emp-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,38,0,0
Eilis Crosgrove,1/17/1979,338-18-4158,10299,Local-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,35,United-States,<=50K,44,0,0
Kayla Druery,4/28/1987,841-73-0479,61876,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,15,United-States,<=50K,36,0,0
Cleo McIan,11/7/2010,267-33-0153,14025,Private,Bachelors,13,Never-married,Transport-moving,Not-in-family,White,Male,40,United-States,<=50K,13,4865,0
Gilles Couchman,9/27/1997,552-65-1768,59074,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,40,United-States,<=50K,26,0,0
Corby Roelofs,9/6/1985,708-32-4040,52331,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,20,United-States,<=50K,38,0,0
Codee Maginn,9/17/1989,770-66-6746,24819,Private,11th,7,Never-married,Exec-managerial,Own-child,White,Female,25,United-States,<=50K,34,0,0
Vlad Gumn,7/28/1955,819-27-0383,55795,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,>50K,68,0,0
Camellia Matzke,1/31/1993,664-96-8912,84007,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,20,United-States,<=50K,30,0,0
Karlen Tabram,3/17/1993,368-40-0432,10330,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,45,United-States,<=50K,30,0,2002
Pet Cubberley,12/21/1951,548-80-8946,44791,,Some-college,10,Never-married,,Own-child,White,Male,40,United-States,<=50K,72,0,0
Marleah Ebrall,1/29/2004,850-19-6361,84163,Private,Some-college,10,Never-married,Tech-support,Own-child,White,Female,35,United-States,<=50K,19,0,0
Aurthur Orgee,3/5/1955,310-66-4250,4937,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,38,United-States,<=50K,68,0,0
Abramo Otridge,1/10/1963,147-25-9463,9531,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K,60,0,0
Marina Muxworthy,7/9/1969,343-74-7854,60088,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,54,0,0
Anthea Capron,8/26/1986,665-38-8976,89774,Private,9th,5,Never-married,Farming-fishing,Not-in-family,White,Male,40,Puerto-Rico,<=50K,37,0,0
Shea Guilloneau,8/20/1997,161-98-8443,13586,Local-gov,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,40,United-States,<=50K,26,0,0
Lucienne Bjerkan,7/22/1983,291-44-4348,90907,,HS-grad,9,Married-civ-spouse,,Husband,White,Male,40,United-States,<=50K,40,0,0
Sharlene Labrum,6/4/1964,282-02-8529,46580,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,46,United-States,<=50K,59,0,0
Andeee Tolson,9/8/1971,590-34-2305,88611,Private,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,20,United-States,<=50K,52,0,0
Brittan Diamant,7/20/1960,447-01-5299,32680,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,65,United-States,<=50K,63,0,0
Mead Torre,5/4/2009,154-19-3293,2850,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,12,United-States,<=50K,14,0,0
Shannah Silver,8/1/2003,236-96-3628,17717,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,20,0,0
Colene Kisbee,7/20/1989,805-65-2173,89654,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,10,United-States,>50K,34,9386,0
Lilas Cruise,1/13/1960,725-82-7333,68799,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,80,United-States,<=50K,63,0,0
Katheryn Ridler,9/16/2005,486-94-1099,79694,Local-gov,Assoc-voc,11,Never-married,Protective-serv,Not-in-family,Black,Female,60,United-States,>50K,18,0,0
Minta Jervoise,3/5/1990,179-16-6659,18842,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,33,0,0
Brewster Baggott,4/9/1965,742-87-7469,34930,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,58,0,0
Kalvin Orpin,2/5/1970,612-25-8216,91767,,9th,5,Married-civ-spouse,,Husband,White,Male,40,United-States,<=50K,53,0,0
Randa Cronshaw,10/14/1951,691-37-8249,12048,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K,72,7298,0
Rickard Gietz,3/1/1958,873-64-8618,629,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K,65,3103,0
Abigail Gebbe,4/13/1964,486-61-6680,20859,Private,Some-college,10,Widowed,Other-service,Unmarried,Black,Female,40,,<=50K,59,0,0
Quinton Trehearn,9/27/1970,701-94-3101,47399,,Some-college,10,Never-married,,Own-child,White,Female,6,United-States,<=50K,53,0,0
Evangelin Harkus,5/22/1963,836-19-7477,37066,State-gov,Some-college,10,Never-married,Other-service,Own-child,Black,Female,12,United-States,<=50K,60,0,0
Larine Cossar,10/3/1964,558-37-6397,34919,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,59,0,0
Jeremy Bloor,2/25/1952,464-47-6045,45761,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,>50K,71,0,1902
Emmalee Horche,1/28/1964,654-11-2564,71341,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Other,Male,45,United-States,>50K,59,0,0
Peggie Geggie,12/4/2001,307-30-2314,17805,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40,United-States,<=50K,22,0,0
Miquela Lindbergh,11/28/1957,497-97-0804,95324,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,,>50K,66,0,0
Bord Ohanessian,5/16/2012,591-93-7691,81181,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,22,United-States,<=50K,11,0,1602
Richmound Vaskin,10/13/2006,336-57-4921,48774,Private,10th,6,Divorced,Exec-managerial,Unmarried,White,Female,40,United-States,<=50K,17,0,0
Clementine Gervaise,10/8/1992,387-85-8583,41170,Private,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,40,United-States,<=50K,31,0,0
Darbie Kemer,10/7/2000,628-54-7188,6706,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K,23,0,0
Eugenius Vittori,10/14/1996,413-85-5323,84934,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,20,United-States,<=50K,27,0,0
Francine Grattage,10/15/1951,348-82-9978,19347,,Some-college,10,Never-married,,Not-in-family,White,Female,40,United-States,<=50K,72,0,0
Suzy Stenning,7/16/1954,431-72-7332,8434,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,25,United-States,<=50K,69,0,0
Shirley Fairey,4/14/2003,329-98-5846,65730,Private,11th,7,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,60,United-States,>50K,20,0,0
Celle Caudelier,4/14/2012,509-63-5325,96923,,Some-college,10,Divorced,,Not-in-family,White,Female,35,United-States,<=50K,11,0,0
Otto Marshallsay,5/4/1963,844-88-5700,54238,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,30,United-States,<=50K,60,0,0
Mariele Beaulieu,6/28/1969,803-97-6717,54575,Private,1st-4th,2,Married-civ-spouse,Protective-serv,Other-relative,White,Male,40,Mexico,<=50K,54,0,0
Dal Marchment,6/2/1964,417-95-3452,2386,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,52,United-States,<=50K,59,0,0
Charin Keoghane,6/9/1965,253-64-0255,2367,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,40,United-States,<=50K,58,0,0
Neel Munn,7/4/2012,378-19-4734,1185,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,50,United-States,>50K,11,27828,0
Fifi Tuite,10/5/1967,882-35-8811,1743,Self-emp-not-inc,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,<=50K,56,0,0
Meaghan McTurley,12/26/1950,400-06-4613,86481,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,35,United-States,<=50K,73,0,0
Lowe Constantine,10/15/1989,177-05-6287,18080,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,50,Germany,>50K,34,0,0
Tildy Landeaux,5/15/2006,565-09-7176,9842,Private,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K,17,0,0
Sandro Gemnett,8/26/1987,841-79-9497,14151,Private,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Male,35,United-States,<=50K,36,0,0
Towny Huggard,7/4/1965,131-68-7920,74660,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,45,United-States,<=50K,58,0,0
Herold Brandolini,1/23/2004,812-10-1065,3453,Local-gov,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Female,40,United-States,<=50K,19,0,0
Prescott Lunney,1/20/1999,871-13-8357,1831,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,24,15024,0
Ivor Tollit,7/14/2011,764-01-9472,58723,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,97,United-States,<=50K,12,0,0
Georgeanne Spiring,3/10/2008,345-88-3139,9212,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,15,0,0
Ruthann Riccardo,5/16/1985,477-23-4288,70853,Local-gov,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,38,0,0
Abbie Muino,2/1/1995,475-32-0731,79695,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,Other,Female,40,,<=50K,28,0,0
Kristoforo Stearndale,4/18/1958,330-34-7713,32245,Private,Some-college,10,Widowed,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K,65,0,0
Amalle Shercliff,1/10/2012,557-74-4891,53561,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,99,United-States,>50K,11,0,1902
Des Antonazzi,3/5/2007,877-69-7341,88554,Private,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,56,Mexico,<=50K,16,0,0
Guido Ruit,7/28/2000,287-30-8045,51025,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K,23,0,0
Robby Harper,9/20/1999,337-33-7520,17391,Private,11th,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K,24,0,0
Kevin Garfoot,7/31/1976,723-63-4064,82245,Private,11th,7,Never-married,Other-service,Own-child,White,Female,20,United-States,<=50K,47,0,0
Gertrude Dingwall,9/11/2006,384-84-6299,33313,Private,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,White,Male,48,United-States,<=50K,17,0,0
Phaidra Jirusek,12/20/2009,515-41-0635,64620,Local-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,55,United-States,>50K,14,8614,0
Gery McAtamney,5/9/2011,732-51-1918,33411,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,12,0,0
Amelina Baldini,6/7/1998,315-80-2068,30045,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,<=50K,25,0,0
Rosalinda O'Glassane,3/16/1992,426-39-9757,16826,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,<=50K,31,0,2377
Edythe McKennan,11/2/1964,433-23-8331,40427,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Black,Male,40,United-States,>50K,59,14344,0
Jameson Dye,11/20/1954,191-38-4922,48277,Private,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,69,0,0
Neddie Charlwood,5/18/1981,641-55-9937,33342,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,<=50K,42,0,0
Alicia Jozwik,1/15/1967,617-45-7731,37459,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,56,0,0
Marget Margery,4/1/2003,182-63-9577,49931,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,20,0,0
Katrinka Kybert,11/10/1964,748-25-8959,77467,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,20,United-States,<=50K,59,0,0
Michaela Haimes,7/10/2007,626-31-1226,18029,Federal-gov,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,40,United-States,<=50K,16,0,0
Maible Arthey,10/14/1978,860-46-9479,50557,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15,United-States,>50K,45,0,0
Kora Dosdell,5/15/1968,891-89-7899,71578,State-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,15,United-States,<=50K,55,0,0
Gay Moret,1/31/1970,757-15-0064,22601,State-gov,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,40,United-States,<=50K,53,0,0
Antony Luthwood,1/2/1984,246-30-8813,75053,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,39,0,0
Di Grandisson,1/20/2003,257-88-8881,96617,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,<=50K,20,0,0
Anders Chateau,5/27/1994,221-09-5981,68691,Private,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Male,50,United-States,<=50K,29,0,0
Teddy Grimsdike,4/13/2002,750-43-5826,23797,State-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,21,0,0
Burtie Moloney,3/26/1971,517-25-0697,72085,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,52,0,0
Keary Gooder,3/19/1982,248-31-1828,89331,Local-gov,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,41,0,0
Camey Dach,11/5/2008,445-43-3590,16581,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,15,6767,0
Papageno Dorre,6/3/1952,806-05-8485,68124,Federal-gov,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,40,United-States,>50K,71,0,0
Annie Meehan,3/9/1963,113-43-8463,12393,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,37,United-States,<=50K,60,0,0
Lisa Cornner,11/28/1999,793-12-4597,31486,Private,HS-grad,9,Separated,Craft-repair,Own-child,White,Male,40,United-States,<=50K,24,0,0
Larisa Hatherley,6/22/2000,783-65-5764,58193,Self-emp-not-inc,Masters,14,Never-married,Sales,Not-in-family,White,Male,16,United-States,<=50K,23,0,0
Alaster Aleveque,1/24/1959,545-69-9710,91810,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,64,3325,0
Jedd Meriguet,6/15/2006,165-96-9483,79474,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,50,United-States,<=50K,17,0,0
Myrlene Fife,3/9/1955,575-93-3307,5267,Private,HS-grad,9,Separated,Exec-managerial,Unmarried,White,Female,40,United-States,<=50K,68,0,0
Townsend Birtwistle,2/9/1968,528-73-9696,28544,Private,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,45,United-States,<=50K,55,0,0
Terrell Pamplin,12/28/1982,225-98-4105,83602,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,43,United-States,<=50K,41,0,0
Roseanne Grieves,3/28/2007,576-27-2265,25331,Federal-gov,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,>50K,16,0,0
Ally Jevons,12/8/1975,494-06-8906,36897,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,55,United-States,<=50K,48,0,0
Merry Hember,9/15/1963,855-34-4283,33121,,HS-grad,9,Never-married,,Own-child,White,Male,40,United-States,<=50K,60,0,0
Dallon Crane,7/14/2001,729-45-0341,44372,,Some-college,10,Never-married,,Own-child,White,Female,35,United-States,<=50K,22,0,0
Cristen Kissack,6/14/2009,704-71-6138,69315,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,14,0,1485
Lilian Debling,8/26/1997,450-65-8781,83829,Private,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,50,Mexico,<=50K,26,3781,0
Cherye Flood,2/21/2006,349-74-5578,13118,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,50,United-States,>50K,17,15024,0
Gustav Storck,4/16/1979,818-94-9548,67477,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,<=50K,44,0,0
Torrey Stradling,4/4/1981,202-28-2187,28708,Private,Bachelors,13,Never-married,Farming-fishing,Own-child,White,Male,50,United-States,<=50K,42,0,0
Killie Iacovo,2/10/1972,898-76-8081,70423,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,25,United-States,<=50K,51,0,0
Elset Cayton,8/17/1968,366-89-5175,42205,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,17,United-States,<=50K,55,0,0
Brande Sherbrooke,10/5/1952,366-86-1246,25134,Self-emp-not-inc,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,71,0,0
Wilfrid Meikle,4/4/1972,467-95-7697,34295,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,73,United-States,>50K,51,0,0
Tucker Dungate,2/3/1996,418-46-4105,10789,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,25,United-States,<=50K,27,0,0
Rosalyn Darycott,1/2/2007,579-42-4145,30015,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,45,United-States,>50K,16,0,0
Corrie Linford,12/31/1987,234-40-4105,51128,,Some-college,10,Never-married,,Unmarried,Amer-Indian-Eskimo,Female,25,United-States,<=50K,36,0,0
Cinda Dutnall,9/17/1999,637-61-5885,14049,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,24,0,0
Rheba Swetman,9/23/2009,731-51-9097,74766,Federal-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,48,United-States,>50K,14,0,1902
