Name,DOB,SSN,Zip,Workclass,Education,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Hours per week,Country,Target,Age,Capital Gain,Capital Loss
Mill Kondratowicz,11/5/2009,465-45-0129,96085,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,>50K,14,0,0
Thayne Munday,12/13/1954,829-94-9139,20003,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,40,United-States,<=50K,69,0,0
Jerrie Curdell,6/9/1981,794-26-8742,33123,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,20,United-States,<=50K,42,0,0
Tracy Cawker,4/23/1983,599-42-0673,99366,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,<=50K,40,0,0
Prudence Bake,1/9/1966,674-69-1539,86788,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,48,United-States,<=50K,57,0,0
Hesther Bowmer,9/18/1972,166-86-5051,21192,Private,Preschool,1,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40,India,<=50K,51,0,0
Edgar Rilston,4/28/1971,796-82-0668,77462,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,40,United-States,<=50K,52,0,0
Hasheem Gercken,12/16/1990,620-84-2557,2021,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,37,United-States,<=50K,33,0,0
Lief McNirlan,3/5/1966,406-42-9118,51739,Private,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,40,United-States,<=50K,57,0,0
Lane Carswell,2/18/2003,772-36-6096,35377,Federal-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,,>50K,20,15024,0
Riki Pountney,2/28/1961,140-30-3368,38445,Local-gov,Masters,14,Widowed,Prof-specialty,Unmarried,White,Female,16,United-States,<=50K,62,0,0
Iggie Wyeth,12/19/1990,553-32-4922,88503,,HS-grad,9,Married-civ-spouse,,Wife,White,Female,40,United-States,>50K,33,0,0
Nevsa Toupe,7/7/1976,258-89-1335,66525,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,42,United-States,<=50K,47,0,1579
Rosemary Fairbrace,12/16/1962,796-31-0950,7234,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,35,United-States,<=50K,61,0,0
Skye Djokovic,10/19/2002,222-75-0140,7730,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,40,United-States,<=50K,21,0,0
Lucienne Bjerkan,7/22/1983,291-44-4348,90907,,HS-grad,9,Married-civ-spouse,,Husband,White,Male,40,United-States,<=50K,40,0,0
Addie Tumayan,10/17/1991,447-97-1593,31498,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,<=50K,32,0,0
Tony Seamen,6/5/1967,568-53-1151,1289,Private,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,30,United-States,<=50K,56,0,0
Lorin Heliet,1/23/1976,720-29-5136,58646,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,40,United-States,<=50K,47,0,0
Von Sazio,3/22/1952,122-38-4237,32700,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,40,United-States,<=50K,71,0,0
Dalis Henniger,6/29/1971,422-16-2701,28676,Private,Assoc-acdm,12,Never-married,Prof-specialty,Unmarried,Black,Female,36,United-States,<=50K,52,0,0
Chelsy Soonhouse,9/11/1985,360-11-0300,43360,State-gov,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,10,United-States,<=50K,38,0,0
Terri Eberts,3/28/1983,749-74-7169,45865,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,40,0,0
Gordan Connold,3/17/1994,374-42-7656,16137,Private,Bachelors,13,Never-married,Sales,Own-child,Black,Male,10,United-States,<=50K,29,0,0
Anabal Otterwell,1/17/1988,507-52-6067,34657,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40,Vietnam,<=50K,35,0,0
Eric Viollet,10/28/1999,350-41-3501,75485,Private,Bachelors,13,Never-married,Machine-op-inspct,Own-child,White,Male,50,United-States,<=50K,24,0,0
Carney MacGahey,10/27/2003,716-76-4975,98825,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,80,United-States,>50K,20,15024,0
Dolorita Jakobsson,5/23/1968,502-60-5262,57254,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,40,Laos,<=50K,55,0,0
Carlie Van den Velden,1/24/2006,495-98-9991,16102,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,40,United-States,<=50K,17,0,0
Kimmy Oganesian,5/27/1964,466-50-8862,70644,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,41,United-States,<=50K,59,0,0
Reggi Seid,2/17/1952,174-79-0499,89254,,Some-college,10,Never-married,,Own-child,White,Female,35,United-States,<=50K,71,0,0
Gardner Klug,10/10/1997,377-27-4752,19167,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,26,0,1408
Davon Gisburne,9/18/2009,231-82-3837,56472,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,25,United-States,<=50K,14,0,0
Tirrell Bunce,4/20/1988,758-01-6694,91025,Private,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,40,United-States,<=50K,35,0,0
Valida Curgenven,3/22/1965,623-51-4145,89553,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,32,United-States,<=50K,58,0,0
Xymenes Meech,9/19/2000,670-05-2229,40677,State-gov,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,23,0,0
Brittan Diamant,7/20/1960,447-01-5299,32680,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,65,United-States,<=50K,63,0,0
Anica Ashman,12/13/1960,817-97-7163,6680,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,38,United-States,>50K,63,0,0
Estrellita Brauner,9/21/1963,586-81-8905,19762,Private,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,40,Mexico,<=50K,60,0,0
Nanine Wix,11/10/1971,432-45-5505,32602,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,36,United-States,>50K,52,0,0
Lucinda Weeden,3/18/2012,253-35-8729,58091,Private,Some-college,10,Never-married,Exec-managerial,Own-child,Black,Male,30,United-States,<=50K,11,0,0
Heindrick Strasse,7/5/1986,601-14-6188,98886,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,<=50K,37,0,0
Dana Hitzmann,12/8/1999,367-40-8074,46620,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,20,United-States,<=50K,24,0,0
Chery English,8/15/1968,332-63-3147,24854,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,40,United-States,<=50K,55,0,0
Shea Handford,10/19/2007,224-39-2117,25776,Private,11th,7,Never-married,Sales,Own-child,White,Female,20,United-States,<=50K,16,0,0
Dorena Loveard,5/25/1971,210-15-1772,90616,,HS-grad,9,Divorced,,Unmarried,Black,Female,40,United-States,<=50K,52,0,0
Jamesy Keegan,9/20/1952,316-11-6518,20694,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,40,United-States,<=50K,71,0,0
Joete Hayller,8/11/1959,434-42-4179,33845,State-gov,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,<=50K,64,0,0
Marice Casari,8/22/1985,473-25-5332,66144,Private,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,36,United-States,<=50K,38,0,0
Marji Joburn,12/19/2004,677-11-9144,86779,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,35,United-States,<=50K,19,0,0
Colver Cluckie,12/5/1967,218-25-1145,86155,State-gov,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,56,0,0
Catlee Trethewey,1/22/1988,409-97-0189,52167,,HS-grad,9,Married-civ-spouse,,Wife,White,Female,35,United-States,<=50K,35,0,0
Amitie Toderbrugge,7/26/1991,688-91-6248,53300,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,50,United-States,>50K,32,14084,0
Kalindi Sizzey,7/2/1963,510-53-7909,9278,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,45,United-States,>50K,60,13550,0
Hanan Grimsdyke,6/24/1977,371-01-0249,50271,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,Black,Female,40,United-States,<=50K,46,0,0
Zak Crowdson,8/23/1997,234-04-6012,70106,Private,11th,7,Divorced,Sales,Unmarried,White,Female,40,United-States,<=50K,26,0,0
Sid Keyse,8/10/1984,857-50-4508,9380,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,50,United-States,<=50K,39,0,0
Gaylor Deaconson,10/21/1959,340-10-4840,98223,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K,64,6849,0
Lauren Florio,9/25/1968,265-54-2367,3843,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,55,9386,0
Teresina Spybey,2/19/1958,796-94-1125,88435,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,65,0,0
Lois Kovnot,8/30/1996,503-21-0248,89272,Local-gov,Some-college,10,Widowed,Other-service,Not-in-family,White,Female,40,Poland,<=50K,27,0,0
Patric Benyon,12/19/1952,350-55-7343,93188,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,71,0,0
Maryanne Leamon,12/17/1965,323-54-8582,65251,Self-emp-inc,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Male,60,United-States,<=50K,58,0,0
Genni Grasser,8/7/1959,638-51-3054,2289,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,44,United-States,>50K,64,13550,0
Hilly Blagden,11/11/1984,410-86-3204,68473,Private,Bachelors,13,Never-married,Craft-repair,Own-child,White,Male,40,Mexico,<=50K,39,0,0
Shari Dyson,8/22/1987,605-24-7079,16215,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,36,0,1579
Tadeo Etchell,12/31/2002,811-34-4019,5236,Self-emp-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,<=50K,21,0,0
Starr Strutt,7/10/1953,307-79-3682,65323,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Female,20,United-States,<=50K,70,0,1602
Quint Bedward,6/5/1956,818-01-7479,70251,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,<=50K,67,0,0
Travis Proby,7/27/1968,519-19-0653,93684,Private,11th,7,Never-married,Priv-house-serv,Own-child,White,Female,12,United-States,<=50K,55,0,0
Lilly Luckman,11/14/2003,847-14-7376,14254,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,United-States,<=50K,20,0,0
Lorrie Bartalucci,6/5/1997,247-14-7167,99259,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,48,United-States,>50K,26,0,0
Earle Marians,11/14/1962,411-12-0146,73362,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,25,Canada,<=50K,61,0,0
Beverlie Collington,3/14/1966,354-64-2340,96107,Private,Masters,14,Never-married,Exec-managerial,Unmarried,White,Male,40,United-States,<=50K,57,0,0
Georgia Spir,11/28/1975,580-51-2043,20858,,Some-college,10,Separated,,Unmarried,White,Male,40,United-States,<=50K,48,0,0
Libbey Kerrich,4/26/1963,283-50-7305,61871,,Bachelors,13,Married-civ-spouse,,Husband,White,Male,24,United-States,<=50K,60,0,0
Debi Heed,5/24/1978,653-84-4196,59112,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,<=50K,45,0,0
Gilles Couchman,9/27/1997,552-65-1768,59074,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,40,United-States,<=50K,26,0,0
Walther Girard,3/2/1965,719-50-8445,24976,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,65,United-States,<=50K,58,0,0
Sara-ann Heppner,8/1/1963,194-07-6817,16691,,Assoc-acdm,12,Never-married,,Unmarried,White,Male,20,United-States,<=50K,60,0,0
Ozzy Skillanders,7/29/1960,226-77-5534,93347,Private,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male,48,United-States,>50K,63,0,0
Addie Hurley,7/20/1952,768-52-6638,91691,Private,12th,8,Never-married,Sales,Own-child,White,Female,15,United-States,<=50K,71,0,0
Law Lawden,10/1/1969,863-64-8578,4788,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,United-States,<=50K,54,0,0
Zenia Stonnell,12/28/1956,795-21-1037,80337,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K,67,0,0
Fulvia Wilton,8/12/2006,248-29-2013,48312,Private,Assoc-voc,11,Separated,Prof-specialty,Own-child,White,Female,36,United-States,<=50K,17,0,0
Nap Fairleigh,10/8/2011,893-82-1054,5965,Private,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,38,United-States,<=50K,12,0,0
Charyl Tebbit,12/31/1975,411-98-3047,17847,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,35,United-States,<=50K,48,0,0
Emera Ingold,10/20/1996,856-48-1843,87681,Private,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,50,United-States,>50K,27,0,0
Goldie Robjohns,11/6/1983,374-18-1299,46112,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,18,United-States,<=50K,40,0,0
Karlyn Newing,6/13/1987,475-16-2077,69520,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K,36,0,0
Rubin Arblaster,1/19/1978,372-60-2268,59661,Local-gov,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,40,United-States,<=50K,45,0,0
Kattie Haville,11/20/2000,152-08-9649,65618,State-gov,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,40,United-States,<=50K,23,0,0
Sherlock Jorden,7/17/1951,695-90-6039,17474,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Female,40,United-States,<=50K,72,0,0
Noland Eskrigge,8/19/1995,768-90-8588,32495,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,>50K,28,0,0
Marjorie Kinsella,4/14/1984,215-21-3905,66051,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,>50K,39,0,0
Brander Placido,1/24/1961,874-09-0162,77309,State-gov,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,62,0,0
Jackquelin Girkins,7/10/2012,860-52-7941,29447,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,47,United-States,<=50K,11,0,0
Vinnie Norvill,7/17/1957,803-26-6161,67152,Self-emp-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,>50K,66,0,0
Ogdan Daingerfield,8/3/1971,464-30-5678,73842,Private,12th,8,Never-married,Machine-op-inspct,Unmarried,Black,Female,40,United-States,<=50K,52,0,0
Cliff MacGaughey,7/13/1958,556-80-2836,34876,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40,Cambodia,>50K,65,0,0
Carmine Cobbe,6/29/1974,221-88-8770,54621,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,20,United-States,<=50K,49,0,0
Tiffie Gavini,12/10/1996,225-71-3549,62770,Private,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,60,United-States,<=50K,27,0,0
Joelle Hollyar,8/24/1956,679-41-2889,63485,Local-gov,Bachelors,13,Divorced,Protective-serv,Unmarried,White,Female,40,United-States,<=50K,67,0,0
Brandise Tripony,6/7/1988,150-19-2766,61523,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,13,United-States,<=50K,35,0,0
Fenelia Scottrell,9/7/1963,299-03-7229,68729,Local-gov,Bachelors,13,Never-married,Adm-clerical,Other-relative,Black,Female,40,United-States,<=50K,60,0,0
Jada Cicchelli,7/2/1983,379-36-6572,88895,,12th,8,Married-civ-spouse,,Husband,White,Male,40,United-States,<=50K,40,0,0
Sascha Irvine,11/15/1966,257-03-3894,56960,Self-emp-inc,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,50,United-States,<=50K,57,0,0
Lark Martonfi,1/12/1962,336-51-1261,29500,,Some-college,10,Never-married,,Not-in-family,Asian-Pac-Islander,Male,50,South,>50K,61,99999,0
Almeta Redrup,6/19/1976,459-55-5947,23756,Private,Masters,14,Never-married,Sales,Not-in-family,White,Male,50,United-States,>50K,47,0,0
Rossy Kornyakov,4/8/1987,162-05-1114,9956,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K,36,0,0
Germana Runcieman,8/7/1976,727-78-7004,29475,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,United-States,<=50K,47,0,1672
Sebastian Craigmile,8/30/1958,257-49-3344,85303,Private,12th,8,Divorced,Craft-repair,Not-in-family,White,Male,50,United-States,>50K,65,0,0
Ruttger Gawthorpe,8/28/1988,217-75-4197,57440,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K,35,0,0
Marney Gwinnell,12/10/1958,820-58-3225,50818,Private,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,Mexico,<=50K,65,0,0
Corene Roderigo,4/7/1997,671-05-9031,80389,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,26,0,0
Monti Grievson,7/2/1992,246-21-7751,99222,Private,Some-college,10,Never-married,Sales,Own-child,Black,Female,20,United-States,<=50K,31,0,0
Minor Fransemai,1/26/1992,126-39-8729,48339,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White,Female,35,United-States,>50K,31,0,0
Carlota Winterton,12/16/1958,400-45-6205,23460,Private,12th,8,Never-married,Adm-clerical,Own-child,White,Male,38,,<=50K,65,0,0
Lane Mapother,6/15/1969,540-15-7877,93922,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,54,0,0
Didi Males,12/11/1959,266-87-0599,62835,Private,12th,8,Married-civ-spouse,Other-service,Husband,White,Male,40,,<=50K,64,0,0
Blaire McCurt,3/17/1969,681-30-2447,49809,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,24,United-States,<=50K,54,0,0
Catharine Ollive,5/7/2008,509-88-3568,65994,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,15,0,0
Melina Weadick,8/12/1975,758-22-5590,99138,Private,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Female,45,United-States,<=50K,48,0,0
Lucho Raynor,5/21/1957,752-56-0663,66165,Self-emp-inc,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,45,United-States,<=50K,66,0,0
Cale Parffrey,5/23/1972,332-58-5508,41594,Federal-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,40,Philippines,>50K,51,0,0
Beale Cutriss,7/20/1967,256-04-2690,83699,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,<=50K,56,0,0
Ericka Cran,10/2/1986,140-98-3816,99284,Private,Some-college,10,Never-married,Other-service,Unmarried,Black,Female,30,United-States,<=50K,37,2036,0
Trey Zarfai,6/8/2006,445-98-7678,1242,Private,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,17,0,0
Engracia Flowitt,10/17/1968,486-06-5238,36976,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,50,United-States,<=50K,55,0,2258
Bev Gritton,2/12/1971,158-30-1126,6585,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,50,United-States,<=50K,52,3674,0
Trstram Blint,1/31/2012,654-40-6287,97590,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,20,United-States,<=50K,11,0,0
Harmon Iuorio,12/23/1984,602-49-5495,61056,State-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,United-States,<=50K,39,0,0
Alikee Esplin,8/6/1986,650-12-5333,55712,Private,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Male,40,United-States,<=50K,37,0,0
Maribel Harmstone,1/26/1974,190-04-5613,51998,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,45,China,>50K,49,0,0
Tansy Richin,9/26/1964,714-53-7782,86502,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,<=50K,59,0,0
Daveta Bibey,8/28/1957,384-79-6802,94543,Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,37,United-States,<=50K,66,0,0
Venus Wiffen,5/9/1978,349-49-5939,39657,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,45,0,0
Neddy Wackly,9/29/2004,798-62-5706,72508,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,19,0,0
Chiarra Cozzi,12/14/1990,262-74-0010,84379,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,33,0,0
Kevan Humbee,2/3/2003,117-13-3791,68892,Private,Assoc-acdm,12,Never-married,Tech-support,Unmarried,White,Female,45,United-States,<=50K,20,0,0
